product_id,product_title,predicted_rating,actual_rating,discounted_price,original_price,total_reviews,is_best_seller,discount_percentage,user_id
13,"Alpine S2-S65 - Next-Generation S-Series 6.5"" Coaxial Speaker Set",0.6418593984880475,4.6,149.95,149.95,97.0,No Badge,0.0,46
58,"HP 711 Yellow 29-ml Genuine Ink Cartridge (CZ132A) for DesignJet T530, T525, T520, T130, T125, T120 & T100 Large Format Plotter Printers",0.5704231488901422,4.6,42.99,42.99,1044.0,No Badge,0.0,46
14,"AmScope UHM210 Series 1080p 2.0MP HDMI Digital Microscope on 11"" Articulating Arm",0.5066353176351852,4.2,400.99,400.99,6.0,No Badge,0.0,46
59,"HP EliteBook 830 G7 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 10th Gen i7-10610U Hexa-core (6 Core) 1.80 GHz - 32 GB Total RAM - 256 GB SSD - Intel UHD Premium Graphics - (Renewed)",0.5002077401029092,4.4,79.99,85.99,30.0,No Badge,0.0,46
81,Motorola Solutions RMU2040 6-Pack Two-Way Radio Digital Non-Display 99 UHF Business Exclusive Frequencies,0.43199806659616535,4.5,1512.0,1512.0,9.0,No Badge,0.0,46
40,"EPSON 288 DURABrite Ultra Ink Standard Capacity Black Dual Cartridge Pack (T288120-D2) Works with Expression XP-330, XP-430, XP-434, XP-340, XP-440, XP-446",0.38169701479177065,4.7,27.49,27.49,1314.0,No Badge,0.0,46
66,"JBL RallyBar - 21"" Bluetooth Universal Outdoor Vehicle Soundbar with Built-in 150w RMS Amplifier, LED Lights, IP66 Water & Dust Resistant, Black",0.3685810196274262,4.7,879.95,879.95,133.0,No Badge,0.0,46
36,"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",0.24647855610010966,4.8,25.47,25.47,5207.0,No Badge,0.0,46
21,"Belkin MagSafe-Compatible Charger, 3-in-1 Wireless Charging Station, Qi2-Certified 15W Wireless Charge for Apple iPhone 16 Series, Apple Watch, AirPods w/Non-Slip Base, 40W Included - Black",0.939217393526736,4.4,119.99,119.99,3520.0,No Badge,0.0,48
18,"Avery Printable Greeting Cards with Envelopes, Half-Fold, 5.5"" x 8.5"", Matte White, 30 Blank Greeting Cards for Inkjet Printers (08316)",0.7892744486024663,4.7,22.07,27.33,1460.0,No Badge,19.25,48
34,"Dell Inspiron 15 3511 15.6 Inch Laptop, Full HD LED Non-Touch WVA Display - Intel Core i3-1115G4, 8GB DDR4 RAM, 256GB SSD, UHD Graphics, Windows 11 Home - Carbon Black",0.6690152808999581,4.2,369.0,369.0,507.0,Amazon's,0.0,48
29,"Canon CLI-251 Genuine 5 Color Value Pack, Compatible with MG7520, MG5620, and MG6620 Printers",0.5054436789377661,4.6,69.95,74.99,1314.0,No Badge,6.72,48
68,"Kensington SD5000T5 Thunderbolt 5 Docking Station – Dual Display for MacBooks M1/M2/M3/M4 Pro and Max; Triple Display for Windows TB5; TB4 Compatible, 140W Power Delivery (K35201NA)",0.36534704817215213,3.8,263.99,389.99,86.0,No Badge,32.31,48
61,"HP ScanJet Pro 3000 s4 (6FW07A) 40ppm USB 3.0 Color Duplex Scanner with 50-page ADF for Documents, Photos, Receipts, and Cards. TWAIN/ISIS drivers included",0.2632727257557129,3.7,216.66,216.66,76.0,No Badge,0.0,48
38,Duracell Precharged Recharg. Battery AA (Pack of 2),0.19571940061252227,4.5,25.99,25.99,317.0,No Badge,0.0,48
7,ASURION 3 Year Furniture Protection Plan ($800 - $899.99),0.18323442691610564,4.5,169.99,169.99,381.0,No Badge,0.0,48
65,"JBL Live Buds 3 - True Wireless Noise-Cancelling Bud-Type Earbuds, 40Hrs Total Playback, Wireless Charging, 6 Mics for Perfect Calls, Multi-Point Connection, IP55 Waterproof and dustproof (Black)",0.1606995182569333,4.3,139.95,199.95,245.0,No Badge,30.01,48
71,"Kuryakyn 2720 MTX Road Thunder Weather Resistant Motorcycle Sound Bar Plus: 300 Watt Handlebar Mounted Audio Speakers with Bluetooth, USB Power Charger, Satin Black",0.15040741219743714,4.2,579.99,579.99,1845.0,No Badge,0.0,48
50,G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 64GB (2X 32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Black (F5-6000J2636H32GX2-TZ5NR),0.8031591117816788,5.0,356.39,356.39,24.0,No Badge,0.0,49
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,0.5138110735504253,4.6,156.84,199.99,66.0,No Badge,21.58,49
80,Motorola 56531 Multi Unit Charger / Cloning Station,0.4461690213231312,4.3,199.99,199.99,105.0,No Badge,0.0,49
85,"NOCO NUSB211NA 10W USB Power Adapter, 2.1A 5V Wall Charger and Compatible, Apple, Samsung, Google, Amazon Devices",0.4381504583875156,4.7,9.95,9.95,5591.0,No Badge,0.0,49
102,"Sanus Wireless Speaker Stands for Sonos ERA 300™ (Black) - Pair, Perfect Stand Setup for Easy and Secure Mounting of New Sonos Era 300™ Speakers - OSSE32-B2",0.42294356639559827,4.7,199.99,199.99,209.0,No Badge,0.0,49
44,"Epson LabelWorks Standard LK (Replaces LC) Tape Cartridge ~1/2"" Black on White (LK-4WBN) - for use with LabelWorks LW-300, LW-400, LW-600P and LW-700 Label Printers",0.3165213769574672,4.6,13.96,14.99,801.0,No Badge,6.87,49
52,"Gigabyte Radeon RX 9060 XT Gaming OC 16G Graphics Card - 16GB GDDR6, 128bit, PCI-E 5.0, 3320 MHz Core Clock, 2 x DisplayPort, 1 x HDMI, GV-R9060XTGAMING OC-16GD",0.2880223702249026,4.6,410.0,410.0,118.0,No Badge,0.0,49
122,Walker's Shooting Ear & Hearing Protection Sport Electronic Bluetooth Rechargeable ATACS Wireless Earbuds,0.26152392135177754,3.6,124.99,124.99,76.0,No Badge,0.0,49
79,Meta Quest 2 — Advanced All-In-One Virtual Reality Headset — 256 GB,0.2201232157017054,4.7,224.0,224.0,21939.0,No Badge,0.0,49
114,"Tamron 17-28mm f/2.8 Di III RXD for Sony Mirrorless Full Frame/APS-C E Mount, Black (AFA046S700)",0.20262652675740567,4.6,79.99,85.99,659.0,No Badge,0.0,49
90,Pacsafe Vibe 325 Anti Theft Crossbody Casual Daypack,0.6531952280494203,4.5,129.94,129.94,376.0,No Badge,0.0,50
108,"Sony SRS-XP700 X-Series Wireless Portable-BLUETOOTH-Karaoke Party-Speaker IPX4 Splash-resistant with 25 Hour-Battery,Black",0.5792173975121415,4.6,337.0,337.0,1315.0,No Badge,0.0,50
14,"AmScope UHM210 Series 1080p 2.0MP HDMI Digital Microscope on 11"" Articulating Arm",0.4601705480019695,4.2,400.99,400.99,6.0,No Badge,0.0,50
73,"Lenovo USI Stylus Pen, Chrome OS Support, 4,096 Levels of Pressure Sensitivity, 150 Days Battery Life, AAAA Battery, Works with Chromebook, GX81B10212,Grey",0.4435831742480251,3.9,29.99,43.99,1702.0,No Badge,31.83,50
39,E-Z Ink Compatible Drum Unit Replacement for Brother DR 820 DR820 DR-820 Compatible with MFC-L5900DW HL-L6200DW HL-L5100DN MFC-L5800DW MFC-L5700DW HL-L5200DWT MFC-L6700DW HL-L5200DW (2 Drum Unit),0.4260503909020222,4.3,59.24,59.24,335.0,No Badge,0.0,50
81,Motorola Solutions RMU2040 6-Pack Two-Way Radio Digital Non-Display 99 UHF Business Exclusive Frequencies,0.38829666772561483,4.5,1512.0,1512.0,9.0,No Badge,0.0,50
25,CISCO DESIGNED Business CBS220-24P-4G Smart Switch | 24 Port GE | PoE | 4x1G SFP | 3-Year Limited Hardware Warranty (CBS220-24P-4G-NA),0.3522358917125044,4.5,430.19,451.99,88.0,No Badge,4.82,50
123,"acer 2-Pack Laptop Privacy Screen - for Laptop 15.6 Inch 16:9, Magnetic & Removable Privacy Filter Shield, Anti-Glare Screen Protector, Dual-Sided Monitor Shield, for HP, Dell and Other Major Brands",0.3286111062604108,4.5,59.99,59.99,381.0,No Badge,0.0,50
66,"JBL RallyBar - 21"" Bluetooth Universal Outdoor Vehicle Soundbar with Built-in 150w RMS Amplifier, LED Lights, IP66 Water & Dust Resistant, Black",0.3155146588915271,4.7,879.95,879.95,133.0,No Badge,0.0,50
78,"MUDDY Hunt Hard Compact Durable Aluminum Lightweight Ergonomic Portable Easy-to-Install Silent Outdoor Camera Arm | 24"" Reach with Over 5 Points of Adjustment",0.16744160856255186,4.3,64.24,64.24,381.0,No Badge,0.0,50
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,1.2589837819758605,4.6,156.84,199.99,66.0,No Badge,21.58,51
52,"Gigabyte Radeon RX 9060 XT Gaming OC 16G Graphics Card - 16GB GDDR6, 128bit, PCI-E 5.0, 3320 MHz Core Clock, 2 x DisplayPort, 1 x HDMI, GV-R9060XTGAMING OC-16GD",0.9039555344800422,4.6,410.0,410.0,118.0,No Badge,0.0,51
84,NIKON Z TELECONVERTER TC-2.0X for 2.0X Magnification of Compatible Nikon Z Mirrorless Lenses and Nikon Z Cameras,0.8459908202767662,4.2,599.95,599.95,186.0,No Badge,0.0,51
80,Motorola 56531 Multi Unit Charger / Cloning Station,0.7849192620533066,4.3,199.99,199.99,105.0,No Badge,0.0,51
85,"NOCO NUSB211NA 10W USB Power Adapter, 2.1A 5V Wall Charger and Compatible, Apple, Samsung, Google, Amazon Devices",0.7436879451288931,4.7,9.95,9.95,5591.0,No Badge,0.0,51
102,"Sanus Wireless Speaker Stands for Sonos ERA 300™ (Black) - Pair, Perfect Stand Setup for Easy and Secure Mounting of New Sonos Era 300™ Speakers - OSSE32-B2",0.7183550987135672,4.7,199.99,199.99,209.0,No Badge,0.0,51
69,Kicker 46CXA3604 CXA3604-4x90-Watt 4-Channel Full-Range Amp,0.32693811197446104,4.7,206.96,206.96,353.0,No Badge,0.0,51
5,ASURION 2 Year Major Appliance Protection Plan ($600 - $699.99),0.3113803818419854,3.9,66.99,66.99,16.0,No Badge,0.0,51
91,"Peak Design Slide Lite Camera Strap, Black, Configurable as a Sling, Neck or Shoulder Strap, Quick Release and Connection, Smooth and Grippy Side, Camera Straps for Photographers, 200 lb Capacity",0.2967481142191578,4.7,69.95,69.95,7235.0,No Badge,0.0,51
122,Walker's Shooting Ear & Hearing Protection Sport Electronic Bluetooth Rechargeable ATACS Wireless Earbuds,0.29235938952317997,3.6,124.99,124.99,76.0,No Badge,0.0,51
17,"Avery Customizable Name Tags, 2-1/3"" x 3-3/8"", White with Red Border, 100 Removable Name Badges (05143)",0.8977679703237971,4.8,7.29,7.29,5525.0,No Badge,0.0,52
90,Pacsafe Vibe 325 Anti Theft Crossbody Casual Daypack,0.8747811802603004,4.5,129.94,129.94,376.0,No Badge,0.0,52
79,Meta Quest 2 — Advanced All-In-One Virtual Reality Headset — 256 GB,0.8095190062428476,4.7,224.0,224.0,21939.0,No Badge,0.0,52
52,"Gigabyte Radeon RX 9060 XT Gaming OC 16G Graphics Card - 16GB GDDR6, 128bit, PCI-E 5.0, 3320 MHz Core Clock, 2 x DisplayPort, 1 x HDMI, GV-R9060XTGAMING OC-16GD",0.6847835684166782,4.6,410.0,410.0,118.0,No Badge,0.0,52
89,"PIONEER A-Series Plus TS-A6971F 6” x 9” 4-Way Speakers (Pair) – 600W Max, Balanced Sound + Smooth Treble, Enhanced Bass, Ideal Factory Upgrade, Installation Adaptors Included",0.6454494235651858,4.6,71.89,109.99,73.0,No Badge,34.64,52
9,ASURION 3 Year Luggage Protection Plan ($200 - $249.99),0.47757686121599535,4.6,33.99,33.99,83.0,No Badge,0.0,52
64,Insta360 Motorcycle Selfie Stick Support Clamp,0.4670348663796881,4.5,48.99,54.99,115.0,No Badge,10.91,52
2,"AMD Ryzen 5 3400G 4-core, 8-Thread Unlocked Desktop Processor with Radeon RX Graphics",0.41173758667053806,4.7,77.0,87.78,6862.0,No Badge,12.28,52
28,Canon 10x42 L is WP Image Stabilized Binoculars,0.41019345757725284,4.4,1229.0,1229.0,219.0,No Badge,0.0,52
0,"A better mix of precision and comfort with scrolling designed for Web use. - LOGITECH, INC. M325 Wireless Mouse, Right/Left, Blue",0.4005584419409568,4.6,13.99,13.99,906.0,No Badge,0.0,52
2,"AMD Ryzen 5 3400G 4-core, 8-Thread Unlocked Desktop Processor with Radeon RX Graphics",1.03783491567795,4.7,77.0,87.78,6862.0,No Badge,12.28,53
106,"Simple Houseware Mesh Laptop Stand with 11-Levels Adjustable Ventilated Computer Holder, Black",1.0078148035025567,4.7,16.87,16.87,5205.0,No Badge,0.0,53
69,Kicker 46CXA3604 CXA3604-4x90-Watt 4-Channel Full-Range Amp,0.8336231986914582,4.7,206.96,206.96,353.0,No Badge,0.0,53
85,"NOCO NUSB211NA 10W USB Power Adapter, 2.1A 5V Wall Charger and Compatible, Apple, Samsung, Google, Amazon Devices",0.7841968575598212,4.7,9.95,9.95,5591.0,No Badge,0.0,53
9,ASURION 3 Year Luggage Protection Plan ($200 - $249.99),0.7671414457855774,4.6,33.99,33.99,83.0,No Badge,0.0,53
61,"HP ScanJet Pro 3000 s4 (6FW07A) 40ppm USB 3.0 Color Duplex Scanner with 50-page ADF for Documents, Photos, Receipts, and Cards. TWAIN/ISIS drivers included",0.7668303762703209,3.7,216.66,216.66,76.0,No Badge,0.0,53
121,"WAVLINK AX1800 Outdoor WiFi Extender Long Range, Weatherproof WiFi Signal Booster Outdoor with POE, Dual Band 2.4/5GHz, Support AP/Repeater/Router Mode for Farm",0.5531125174547955,4.3,159.99,159.99,24.0,No Badge,0.0,53
3,"ARKON Mounts - Camera Wall Mount Robust Aluminum Construction Easy Installation Precision adjustments to capture any angle Great security camera mount for CCTV cameras, camcorders, and more",0.3943310212722591,4.6,31.05,49.95,1138.0,No Badge,37.84,53
10,ASURION 4 Year Home Improvement Protection Plan ($600 - $699.99),0.36155759137655374,4.4,93.99,93.99,613.0,No Badge,0.0,53
80,Motorola 56531 Multi Unit Charger / Cloning Station,0.3037179191318851,4.3,199.99,199.99,105.0,No Badge,0.0,53
25,CISCO DESIGNED Business CBS220-24P-4G Smart Switch | 24 Port GE | PoE | 4x1G SFP | 3-Year Limited Hardware Warranty (CBS220-24P-4G-NA),1.5606711298091658,4.5,430.19,451.99,88.0,No Badge,4.82,54
79,Meta Quest 2 — Advanced All-In-One Virtual Reality Headset — 256 GB,1.106018045479117,4.7,224.0,224.0,21939.0,No Badge,0.0,54
50,G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 64GB (2X 32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Black (F5-6000J2636H32GX2-TZ5NR),0.92862463534344,5.0,356.39,356.39,24.0,No Badge,0.0,54
46,FUJIFILM X-T5 Mirrorless Digital Camera XF16-50mmF2.8-4.8 R LM WR Lens Kit - Silver,0.8749536543126977,4.5,2299.0,2299.0,2.0,No Badge,0.0,54
30,"Canon CLI-251XL Genuine Yellow Ink Tank, Compatible with MG6320, IP7220 & MG5420, MX922, MG5520, MG6420, MG7120, iX6820, iP8720, MG7520, MG6620, and MG5620 Printers",0.8634220142477587,4.8,21.99,23.99,944.0,No Badge,8.34,54
35,Dell Keyboard,0.8471043490731197,4.8,38.99,38.99,14.0,No Badge,0.0,54
22,Blackmagic Design Davinci Resolve Speed Editor Bundle with Davinci Resolve 18 Studio (Activation Card),0.7981699128216111,4.6,475.0,475.0,608.0,No Badge,0.0,54
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,0.7808206569720124,4.6,156.84,199.99,66.0,No Badge,21.58,54
115,Toshiba 20TB MG10ACA20TE SATA 600GB 20in1 HDD,0.6641021922870547,4.4,349.0,349.0,125.0,No Badge,0.0,54
24,"Brady Authentic (M5C-1500-595-WT-BK) All-Weather Vinyl Labels 1.5 in W x 25ft Black on White. for use with BMP51, M510, and M511 Label Printers.",0.6629200589669366,4.4,80.04,80.04,17.0,No Badge,0.0,54
50,G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 64GB (2X 32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Black (F5-6000J2636H32GX2-TZ5NR),0.5824977322908048,5.0,356.39,356.39,24.0,No Badge,0.0,55
37,"Duracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count Pack Double A Battery with Long-lasting Power, Alkaline AA Battery for Household and Office Devices",0.498081633657867,4.8,22.25,25.49,27783.0,No Badge,12.71,55
102,"Sanus Wireless Speaker Stands for Sonos ERA 300™ (Black) - Pair, Perfect Stand Setup for Easy and Secure Mounting of New Sonos Era 300™ Speakers - OSSE32-B2",0.3980642628715316,4.7,199.99,199.99,209.0,No Badge,0.0,55
63,Humminbird LakeMaster Premium Minnesota V1 Map SD Card for Fish Finders,0.3533656761517446,4.6,156.84,199.99,66.0,No Badge,21.58,55
80,Motorola 56531 Multi Unit Charger / Cloning Station,0.351852799264639,4.3,199.99,199.99,105.0,No Badge,0.0,55
84,NIKON Z TELECONVERTER TC-2.0X for 2.0X Magnification of Compatible Nikon Z Mirrorless Lenses and Nikon Z Cameras,0.34647260662788726,4.2,599.95,599.95,186.0,No Badge,0.0,55
69,Kicker 46CXA3604 CXA3604-4x90-Watt 4-Channel Full-Range Amp,0.19188782405366742,4.7,206.96,206.96,353.0,No Badge,0.0,55
52,"Gigabyte Radeon RX 9060 XT Gaming OC 16G Graphics Card - 16GB GDDR6, 128bit, PCI-E 5.0, 3320 MHz Core Clock, 2 x DisplayPort, 1 x HDMI, GV-R9060XTGAMING OC-16GD",0.16960024524455986,4.6,410.0,410.0,118.0,No Badge,0.0,55
104,Sigma 16-28 mm F2.8 DG DN Lens for Sony E Mount,0.16117302216267765,4.6,989.0,989.0,131.0,No Badge,0.0,55
36,"Duracell Coppertop 9V Battery, 6 Count (Pack of 1), 9 Volt Battery with Long-lasting Power, All-Purpose Alkaline 9V Battery for Household and Office Devices",0.12976953170104455,4.8,25.47,25.47,5207.0,No Badge,0.0,55
44,"Epson LabelWorks Standard LK (Replaces LC) Tape Cartridge ~1/2"" Black on White (LK-4WBN) - for use with LabelWorks LW-300, LW-400, LW-600P and LW-700 Label Printers",0.7994796704652113,4.6,13.96,14.99,801.0,No Badge,6.87,58
24,"Brady Authentic (M5C-1500-595-WT-BK) All-Weather Vinyl Labels 1.5 in W x 25ft Black on White. for use with BMP51, M510, and M511 Label Printers.",0.7159017301119069,4.4,80.04,80.04,17.0,No Badge,0.0,58
86,"NZXT F120 RGB – 120mm RGB PWM PC Fan – High Airflow, Low Noise – Fluid Dynamic Bearing – Single (Requires NZXT RGB Controller for CAM Software) – 18 LEDs – Black",0.6841376202082238,4.5,24.99,24.99,1112.0,No Badge,0.0,58
49,"Fujifilm Instax Mini 99 Instant Camera Vintage Black. + Value Pack (40 Sheets) Shutter Accessories Bundle, Includes Style Compatible Carrying Case, Black Photo Album 64 Pockets",0.5733269002520556,4.3,269.95,269.95,25.0,No Badge,0.0,58
41,"Energizer Alkaline 12v Battery, A27",0.5292695225920419,4.6,7.95,7.95,8778.0,No Badge,0.0,58
121,"WAVLINK AX1800 Outdoor WiFi Extender Long Range, Weatherproof WiFi Signal Booster Outdoor with POE, Dual Band 2.4/5GHz, Support AP/Repeater/Router Mode for Farm",0.4617352701426832,4.3,159.99,159.99,24.0,No Badge,0.0,58
11,ASURION 4 Year Housewares Protection Plan ($150 - $174.99),0.3522358917125043,4.5,34.99,34.99,3459.0,No Badge,0.0,58
60,"HP Elitebook 650 G10 15 15.6"" FHD Business Laptop Computer, 13th Gen Intel 10-Core i7-1355U, 64GB DDR4 RAM, 2TB PCIe SSD, WiFi 6E, BT5.3, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro, AZ-XUT",0.2565876654126831,4.4,1229.0,1299.0,54.0,No Badge,5.39,58
101,"Sanus Height Adjustable Speaker Stand for Sonos Era 300™ - 17"" Height Adjustment Sonos Stand Includes Carpet Spikes & Rubber Pads - Easy DIY Install Comes w/All Hardware - White",0.17288298746051256,4.4,179.99,179.99,45.0,No Badge,0.0,58
32,Celestron – Origin Intelligent Home Observatory – All-in-one Astroimaging and Stargazing Smart Telescope – 6-inch RASA Telescope – Fully-Automated GoTo Mount – User-Friendly – iOS/Android Compatible,0.161130318783836,4.4,3797.85,3797.85,25.0,No Badge,0.0,58
50,G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 64GB (2X 32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Black (F5-6000J2636H32GX2-TZ5NR),1.004810287930075,5.0,356.39,356.39,24.0,No Badge,0.0,59
52,"Gigabyte Radeon RX 9060 XT Gaming OC 16G Graphics Card - 16GB GDDR6, 128bit, PCI-E 5.0, 3320 MHz Core Clock, 2 x DisplayPort, 1 x HDMI, GV-R9060XTGAMING OC-16GD",0.8207244981850017,4.6,410.0,410.0,118.0,No Badge,0.0,59
32,Celestron – Origin Intelligent Home Observatory – All-in-one Astroimaging and Stargazing Smart Telescope – 6-inch RASA Telescope – Fully-Automated GoTo Mount – User-Friendly – iOS/Android Compatible,0.7184652675526615,4.4,3797.85,3797.85,25.0,No Badge,0.0,59
84,NIKON Z TELECONVERTER TC-2.0X for 2.0X Magnification of Compatible Nikon Z Mirrorless Lenses and Nikon Z Cameras,0.4498435865139475,4.2,599.95,599.95,186.0,No Badge,0.0,59
80,Motorola 56531 Multi Unit Charger / Cloning Station,0.3743872975720987,4.3,199.99,199.99,105.0,No Badge,0.0,59
85,"NOCO NUSB211NA 10W USB Power Adapter, 2.1A 5V Wall Charger and Compatible, Apple, Samsung, Google, Amazon Devices",0.34584725751021805,4.7,9.95,9.95,5591.0,No Badge,0.0,59
69,Kicker 46CXA3604 CXA3604-4x90-Watt 4-Channel Full-Range Amp,0.31929989825569477,4.7,206.96,206.96,353.0,No Badge,0.0,59
8,ASURION 3 Year Headphones Protection Plan ($50 - $59.99),0.2762662157932047,4.5,10.99,10.99,57.0,No Badge,0.0,59
102,"Sanus Wireless Speaker Stands for Sonos ERA 300™ (Black) - Pair, Perfect Stand Setup for Easy and Secure Mounting of New Sonos Era 300™ Speakers - OSSE32-B2",0.21201264437847417,4.7,199.99,199.99,209.0,No Badge,0.0,59
100,"SanDisk 32GB Ultra SDHC UHS-I Class 10 Camera Card 120MB/s U1, Full HD, SD. C10 SDSDUN4-032G (10 Pack) Bundle with (1) GoRAM USB 3.0 Reader (32GB)",0.18563159359064751,4.9,76.99,76.99,39.0,No Badge,0.0,59
11,ASURION 4 Year Housewares Protection Plan ($150 - $174.99),0.3844387510149548,4.5,34.99,34.99,3459.0,No Badge,0.0,60
78,"MUDDY Hunt Hard Compact Durable Aluminum Lightweight Ergonomic Portable Easy-to-Install Silent Outdoor Camera Arm | 24"" Reach with Over 5 Points of Adjustment",0.3129284728893344,4.3,64.24,64.24,381.0,No Badge,0.0,60
34,"Dell Inspiron 15 3511 15.6 Inch Laptop, Full HD LED Non-Touch WVA Display - Intel Core i3-1115G4, 8GB DDR4 RAM, 256GB SSD, UHD Graphics, Windows 11 Home - Carbon Black",0.25666805870454024,4.2,369.0,369.0,507.0,Amazon's,0.0,60
18,"Avery Printable Greeting Cards with Envelopes, Half-Fold, 5.5"" x 8.5"", Matte White, 30 Blank Greeting Cards for Inkjet Printers (08316)",0.18189504182506677,4.7,22.07,27.33,1460.0,No Badge,19.25,60
30,"Canon CLI-251XL Genuine Yellow Ink Tank, Compatible with MG6320, IP7220 & MG5420, MX922, MG5520, MG6420, MG7120, iX6820, iP8720, MG7520, MG6620, and MG5620 Printers",0.1512823255156317,4.8,21.99,23.99,944.0,No Badge,8.34,60
48,"Fujifilm Instax Mini 100 Film for Fuji 7S 8 25 50S 90 300 Instant Camera, Share SP-1 White, Pack of 5",0.1319179725766633,4.8,118.99,118.99,1895.0,No Badge,0.0,60
99,"SAMSUNG Odyssey G5 Series 27-Inch WQHD (2560x1440) Gaming Monitor, 144Hz, Curved, 1ms, HDMI, Display Port, FreeSync Premium (LC27G55TQWNXZA)",0.1199954672774283,4.4,219.0,219.0,2319.0,No Badge,0.0,60
68,"Kensington SD5000T5 Thunderbolt 5 Docking Station – Dual Display for MacBooks M1/M2/M3/M4 Pro and Max; Triple Display for Windows TB5; TB4 Compatible, 140W Power Delivery (K35201NA)",0.10102079807285835,3.8,263.99,389.99,86.0,No Badge,32.31,60
96,"RCA 10.1"" WiFi Digital Picture Frame Uhale App Photo Frames Electronic HD IPS Touch Screen Display with 32GB Memory LED Lights, Support USB/SD Card, Slideshow, Instantly Share Photos Videos",0.09519861058892956,4.0,59.99,79.99,5.0,No Badge,25.0,60
17,"Avery Customizable Name Tags, 2-1/3"" x 3-3/8"", White with Red Border, 100 Removable Name Badges (05143)",0.09048251211127258,4.8,7.29,7.29,5525.0,No Badge,0.0,60
50,G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 64GB (2X 32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Black (F5-6000J2636H32GX2-TZ5NR),1.2483244540995295,5.0,356.39,356.39,24.0,No Badge,0.0,62
100,"SanDisk 32GB Ultra SDHC UHS-I Class 10 Camera Card 120MB/s U1, Full HD, SD. C10 SDSDUN4-032G (10 Pack) Bundle with (1) GoRAM USB 3.0 Reader (32GB)",0.9729021741334307,4.9,76.99,76.99,39.0,No Badge,0.0,62
52,"Gigabyte Radeon RX 9060 XT Gaming OC 16G Graphics Card - 16GB GDDR6, 128bit, PCI-E 5.0, 3320 MHz Core Clock, 2 x DisplayPort, 1 x HDMI, GV-R9060XTGAMING OC-16GD",0.9139073579082041,4.6,410.0,410.0,118.0,No Badge,0.0,62
32,Celestron – Origin Intelligent Home Observatory – All-in-one Astroimaging and Stargazing Smart Telescope – 6-inch RASA Telescope – Fully-Automated GoTo Mount – User-Friendly – iOS/Android Compatible,0.6914517164050542,4.4,3797.85,3797.85,25.0,No Badge,0.0,62
84,NIKON Z TELECONVERTER TC-2.0X for 2.0X Magnification of Compatible Nikon Z Mirrorless Lenses and Nikon Z Cameras,0.5625429380153338,4.2,599.95,599.95,186.0,No Badge,0.0,62
85,"NOCO NUSB211NA 10W USB Power Adapter, 2.1A 5V Wall Charger and Compatible, Apple, Samsung, Google, Amazon Devices",0.5377350815638857,4.7,9.95,9.95,5591.0,No Badge,0.0,62
80,Motorola 56531 Multi Unit Charger / Cloning Station,0.4827493058709781,4.3,199.99,199.99,105.0,No Badge,0.0,62
37,"Duracell Coppertop AA Batteries with Power Boost Ingredients, 28 Count Pack Double A Battery with Long-lasting Power, Alkaline AA Battery for Household and Office Devices",0.46483106094779414,4.8,22.25,25.49,27783.0,No Badge,12.71,62
57,"HP 58X Black High-Yield Toner Cartridge 2-Pack | Original Cartridge | Compatible Laserjet Enterprise M406dn, Enterprise MFP M430f, Pro M404 Series, M428 Series | CF258X | Each Cartridge",0.45788387725283225,4.5,611.89,611.89,381.0,No Badge,0.0,62
8,ASURION 3 Year Headphones Protection Plan ($50 - $59.99),0.3693232440414883,4.5,10.99,10.99,57.0,No Badge,0.0,62
89,"PIONEER A-Series Plus TS-A6971F 6” x 9” 4-Way Speakers (Pair) – 600W Max, Balanced Sound + Smooth Treble, Enhanced Bass, Ideal Factory Upgrade, Installation Adaptors Included",1.0776329244869818,4.6,71.89,109.99,73.0,No Badge,34.64,63
103,Sennheiser HD 25 Monitor Headphones with Headphone Case & Padded Holder Bundle,0.712070939764033,4.3,149.95,149.95,93.0,No Badge,0.0,63
61,"HP ScanJet Pro 3000 s4 (6FW07A) 40ppm USB 3.0 Color Duplex Scanner with 50-page ADF for Documents, Photos, Receipts, and Cards. TWAIN/ISIS drivers included",0.6445410068638362,3.7,216.66,216.66,76.0,No Badge,0.0,63
